dt,Kabul,Luanda,Melbourne,Sydney,Dhaka,Belo Horizonte,Brasília,Fortaleza,Rio De Janeiro,Sao Paulo,Salvador,Rangoon,Montreal,Toronto,Santiago,Changchun,Chengdu,Chongqing,Dalian,Guangzhou,Harbin,Jinan,Nanjing,Peking,Shanghai,Shenyang,Taipei,Taiyuan,Tangshan,Tianjin,Wuhan,Xian,Bogotá,Cali,Kinshasa,Santo Domingo,Alexandria,Cairo,Gizeh,Addis Abeba,Paris,Berlin,Ahmadabad,Bangalore,Bombay,Calcutta,Delhi,Hyderabad,Jaipur,Kanpur,Lakhnau,Madras,Nagpur,New Delhi,Pune,Surat,Jakarta,Surabaya,Mashhad,Baghdad,Rome,Abidjan,Nagoya,Tokyo,Nairobi,Mexico,Casablanca,Ibadan,Kano,Lagos,Faisalabad,Karachi,Lahore,Lima,Manila,Moscow,Saint Petersburg,Jiddah,Riyadh,Dakar,Singapore,Mogadishu,Cape Town,Durban,Seoul,Madrid,Umm Durman,Aleppo,Dar Es Salaam,Bangkok,Ankara,Istanbul,Izmir,Kiev,London,Chicago,Los Angeles,New York,Ho Chi Minh City,Harare
1983-01-01,2.119,25.734,17.586,20.067,18.372,22.821,22.065,28.515,26.047,22.895,26.473,23.47,-9.138,-5.897,12.484,-13.626,-0.908,5.483,-2.731,11.901,-16.238,-0.612,3.086,-3.174,3.875,-9.397,16.782,-7.862,-2.704,-3.174,4.05,-2.464,21.37,23.487,25.05,25.06,12.31,10.953,10.953,16.887,6.228,4.977,19.238,22.901,24.22,18.596,14.113,22.785,15.426,13.597,13.597,24.53,19.184,14.113,20.473,19.967,26.655,27.102,0.88,7.457,3.879,26.041,4.882,2.056,17.14,11.669,9.838,25.683,18.474,25.477,12.181,18.42,12.181,23.052,25.68,-4.66,-1.983,20.954,12.225,22.936,26.333,26.986,20.14,24.064,-2.38,3.35,18.508,3.128,27.545,24.576,-3.104,4.229,8.866,-1.357,6.43,1.796,10.333,-1.938,26.254,24.367
1983-02-01,4.493,26.356,21.935,21.759,20.794,23.795,22.914,27.318,27.149,23.516,26.796,26.448,-7.672,-4.17,12.092,-12.76,1.897,7.904,-3.6,12.912,-15.105,0.451,4.653,-2.522,4.811,-8.598,16.284,-5.134,-1.337,-2.522,6.193,0.76,21.887,23.98,25.215,25.129,13.051,12.785,12.785,18.877,2.17,-0.814,20.841,25.929,23.095,21.373,16.533,26.514,17.561,16.845,16.845,27.528,21.493,16.533,21.948,21.897,27.167,27.081,4.324,10.043,2.509,28.671,4.532,1.945,17.938,12.456,11.256,29.151,24.817,27.74,14.379,19.71,14.379,24.01,26.084,-7.887,-9.407,21.239,14.398,22.727,27.714,28.29,18.779,23.443,-2.397,3.26,23.12,5.956,28.212,27.21,0.312,5.452,8.663,-3.362,1.721,3.323,10.915,-0.692,26.819,23.223
1983-03-01,6.478,26.727,18.811,21.181,26.205,22.842,22.393,27.09,26.258,21.852,26.791,29.019,-1.662,-0.254,10.608,-0.671,5.496,10.82,3.698,15.683,-1.636,6.842,8.769,6.319,9.023,1.933,17.983,2.255,5.943,6.319,10.172,5.683,21.603,23.328,25.845,26.547,14.746,15.445,15.445,20.145,7.087,5.852,25.394,28.077,24.789,27.067,22.369,30.019,23.286,23.229,23.229,29.352,26.658,22.369,25.983,26.344,27.968,27.38,5.432,14.515,7.555,29.355,8.071,5.469,18.907,15.284,16.146,29.604,26.353,28.718,18.745,23.725,18.745,22.734,27.835,-2.251,-3.429,22.494,17.639,23.253,28.194,29.718,18.921,23.705,5.067,8.687,25.807,10.645,28.239,28.954,4.818,8.258,11.677,2.167,6.225,5.204,11.801,4.618,27.873,23.393
1983-04-01,12.775,26.215,12.558,17.342,28.215,22.051,22.635,27.274,25.188,20.794,26.243,31.273,4.485,4.417,6.953,9.314,10.721,17.057,11.145,22.507,8.133,15.125,15.785,14.604,15.716,9.99,22.631,10.316,14.01,14.604,16.903,12.491,20.715,22.903,25.685,26.315,17.879,19.778,19.778,19.708,9.124,9.82,28.363,29.103,26.285,29.564,26.043,32.327,26.817,27.0,27.0,31.1,30.475,26.043,28.347,28.77,27.992,27.304,12.825,21.083,11.069,28.625,15.176,13.339,17.838,18.11,16.357,29.054,31.617,28.592,23.139,26.531,23.139,20.534,28.891,8.753,5.111,25.429,23.974,21.543,28.438,29.931,18.349,23.309,11.805,8.312,30.262,15.62,27.518,30.85,10.862,13.179,16.029,10.915,7.115,5.929,11.881,8.607,29.144,21.943
1983-05-01,20.208,24.62,11.777,17.553,28.486,21.311,22.217,27.426,25.512,19.622,25.843,30.836,10.284,9.558,2.176,15.844,15.896,22.008,16.708,25.742,14.643,21.043,21.707,21.215,21.255,16.005,24.443,16.89,20.268,21.215,23.075,17.536,21.118,23.224,24.813,27.137,21.562,25.133,25.133,19.632,11.718,13.709,32.973,28.73,29.241,30.216,31.552,33.551,32.499,31.369,31.369,33.27,34.126,31.552,30.633,32.293,27.521,27.085,19.452,28.838,15.6,27.408,18.52,17.14,17.02,20.612,17.58,27.729,32.173,28.261,30.229,31.313,30.229,18.346,29.575,15.024,11.359,29.531,31.52,23.673,28.007,28.85,14.333,20.952,16.819,10.943,34.402,21.743,26.3,30.295,14.884,17.59,19.945,17.491,10.587,9.974,17.375,14.076,29.634,20.07
1983-06-01,24.433,21.377,8.278,14.68,29.816,19.728,21.12,27.276,23.738,16.839,24.674,27.776,17.945,17.642,-2.54,18.953,17.771,23.538,22.257,28.24,17.533,25.314,23.444,25.605,23.223,21.084,26.719,20.452,24.138,25.605,25.451,20.939,20.646,22.799,22.008,27.939,23.983,27.628,27.628,18.414,17.746,17.453,32.214,26.618,29.183,31.074,33.371,31.185,33.383,33.17,33.17,33.14,32.894,33.371,28.264,31.181,27.745,27.142,23.907,32.789,18.644,25.296,21.122,18.617,15.901,19.729,23.325,25.649,29.005,26.638,33.256,32.652,33.256,17.117,29.132,14.369,13.013,31.373,34.724,26.7,27.949,27.629,12.585,19.192,20.726,19.13,33.972,25.919,25.714,29.033,17.351,19.4,22.307,17.943,14.958,18.382,19.993,20.508,29.071,17.474
1983-07-01,26.143,19.949,7.852,13.643,29.329,19.606,21.08,27.501,23.456,17.666,24.179,27.242,20.529,21.134,-1.887,22.272,19.307,26.106,23.407,29.585,21.864,26.237,27.478,26.855,28.018,23.013,29.027,22.008,24.997,26.855,27.979,22.78,21.401,23.285,21.263,28.134,25.969,28.449,28.449,17.674,22.473,21.372,29.204,25.551,27.734,29.777,31.254,28.069,30.468,30.194,30.194,31.533,27.718,31.254,25.707,28.683,26.85,26.618,27.226,34.859,24.129,24.597,25.225,22.157,15.351,17.655,24.069,24.803,26.486,26.029,32.526,31.697,32.526,17.264,27.931,17.513,17.371,31.773,35.812,28.662,27.305,26.946,12.298,18.58,22.398,21.832,32.676,28.743,24.789,28.507,21.152,23.009,25.423,19.331,19.776,24.428,23.01,23.597,28.561,16.478
1983-08-01,25.101,20.035,10.132,14.661,28.762,19.618,21.602,28.312,21.757,17.366,23.535,26.883,19.653,20.266,0.23,22.607,18.8,26.372,24.105,28.858,22.17,25.706,28.048,25.341,28.26,23.57,28.306,20.346,23.634,25.341,28.735,22.059,21.553,23.379,22.21,27.591,26.115,27.611,27.611,17.318,19.622,19.518,27.937,24.699,27.048,29.111,29.883,26.706,28.642,29.589,29.589,30.208,26.841,29.883,24.618,27.674,26.861,27.057,25.07,33.889,21.154,24.612,27.864,25.291,15.623,17.566,24.051,24.423,26.197,25.617,31.513,29.798,31.513,16.095,26.956,15.712,15.516,31.659,34.954,28.894,27.598,26.534,12.83,18.027,24.9,19.951,31.756,28.146,24.114,27.873,19.709,21.263,24.55,18.441,17.831,24.983,24.811,23.025,28.153,16.912
1983-09-01,22.354,22.446,10.779,16.428,28.885,20.809,23.715,28.934,20.548,16.875,24.404,27.188,15.827,15.877,1.489,17.022,16.646,23.461,21.578,27.847,16.131,22.127,24.354,21.847,24.889,18.955,28.019,16.169,20.153,21.847,25.323,17.978,21.418,22.773,24.068,27.575,25.091,25.77,25.77,17.552,15.591,15.268,28.768,24.422,27.128,29.087,29.79,26.315,29.162,28.446,28.446,29.037,26.465,29.79,24.551,27.759,27.205,27.224,19.642,30.131,18.366,25.135,23.681,20.682,15.784,17.072,24.509,25.316,26.922,26.166,30.863,29.792,30.863,14.88,27.372,11.965,12.049,30.976,31.541,28.781,26.806,27.08,13.393,20.384,21.376,19.888,32.329,25.265,24.131,27.64,17.437,19.581,21.924,15.244,14.224,19.417,23.513,18.71,27.949,22.815
1983-10-01,14.88,23.777,12.405,16.52,27.426,21.171,22.29,28.896,21.749,19.46,24.282,27.005,7.166,8.397,6.697,5.821,12.417,18.01,13.073,24.551,4.483,14.295,17.43,13.26,18.414,8.274,25.544,8.957,12.679,13.26,18.305,11.762,20.387,21.996,24.679,26.826,21.902,21.598,21.598,16.919,11.191,10.029,26.911,24.599,27.622,27.203,25.739,25.618,25.677,24.796,24.796,28.25,24.316,25.739,24.112,26.088,26.566,28.027,12.554,23.208,12.921,26.362,16.672,13.923,16.401,15.516,21.049,26.356,26.528,26.592,24.85,27.415,24.85,15.568,26.615,5.521,6.283,28.766,24.654,29.216,26.958,27.414,16.279,19.45,13.572,13.563,31.689,18.294,24.848,26.762,10.352,13.864,17.357,7.743,10.353,13.571,18.394,11.333,27.281,22.765
1983-11-01,10.288,25.286,14.762,17.432,24.337,22.036,21.967,29.424,23.737,21.819,25.261,25.509,1.096,2.246,9.75,-2.306,7.378,14.15,6.458,18.808,-3.925,8.055,10.945,5.777,11.882,0.883,20.816,1.469,6.196,5.777,12.857,6.454,20.143,21.986,24.562,26.203,20.109,19.542,19.542,16.723,6.814,4.547,22.725,23.571,26.457,23.745,20.228,23.108,20.121,19.29,19.29,26.084,20.141,20.228,21.353,22.444,26.37,27.322,10.295,19.238,7.484,27.129,11.092,8.395,16.598,15.067,16.36,27.268,24.209,27.371,19.172,23.251,19.172,16.901,25.83,-2.051,-0.5,27.627,21.042,27.488,26.666,27.789,17.392,21.029,6.212,10.153,28.441,14.226,26.378,24.641,6.548,9.525,14.433,0.604,7.235,8.443,12.307,6.084,26.47,25.158
1983-12-01,3.857,24.723,17.729,18.35,19.013,22.016,21.527,28.91,24.59,22.045,25.892,23.395,-9.324,-7.802,12.662,-11.934,1.797,8.39,-0.79,13.723,-14.533,1.201,4.692,-0.826,5.29,-7.645,16.942,-5.699,-0.399,-0.826,6.796,-0.121,19.641,21.466,24.205,25.56,15.72,14.264,14.264,16.083,4.231,0.806,19.931,22.91,25.752,19.053,16.093,21.965,16.812,15.623,15.623,24.711,18.35,16.093,20.396,20.071,26.37,26.733,2.689,12.191,4.289,26.724,5.267,2.615,15.963,13.191,11.85,26.967,22.783,26.68,14.108,18.863,14.108,18.619,24.653,-4.184,-2.532,25.29,15.766,23.459,25.691,27.374,19.418,22.905,-1.56,4.666,24.823,8.26,27.476,24.152,2.368,7.996,12.611,-2.198,4.937,-4.211,10.007,-1.818,26.045,22.644
1984-01-01,2.042,24.95,17.701,18.878,18.188,24.595,22.955,27.345,27.231,24.415,26.921,23.695,-13.493,-10.548,12.822,-16.883,-1.283,4.164,-5.748,10.408,-19.598,-2.708,0.697,-5.236,1.688,-12.39,15.486,-9.422,-4.501,-5.236,2.086,-3.084,19.7,21.569,23.878,24.819,14.48,12.854,12.854,16.563,4.394,1.852,18.595,23.304,23.637,18.611,13.895,23.896,15.083,14.479,14.479,25.128,19.562,13.895,20.548,19.459,25.909,25.688,0.736,11.412,3.697,27.405,2.424,-0.5,16.583,12.081,9.194,27.262,20.005,26.823,11.799,17.189,11.799,19.969,25.193,-5.302,-3.947,23.238,13.49,21.512,25.424,26.223,20.653,22.849,-6.148,3.764,21.796,7.668,27.417,24.385,2.512,7.232,11.609,-2.852,3.356,-2.847,10.851,-4.966,25.441,23.225
1984-02-01,1.333,25.711,19.035,19.907,20.572,25.226,23.284,27.007,27.997,25.115,27.596,27.499,-4.535,-2.538,11.577,-13.194,2.308,5.942,-4.243,11.452,-15.732,-1.097,2.185,-3.051,2.822,-8.862,15.623,-6.725,-2.645,-3.051,3.617,-1.02,20.061,22.129,25.299,24.709,15.195,14.849,14.849,17.574,3.652,0.549,19.853,24.57,24.445,20.948,15.83,25.305,16.433,16.476,16.476,25.671,20.426,15.83,22.868,21.454,26.189,25.848,-2.877,13.349,3.118,28.495,2.516,-0.962,17.305,13.367,10.954,28.608,23.426,27.45,13.52,18.147,13.52,20.243,26.183,-11.644,-6.943,23.851,16.46,22.304,25.889,26.043,20.989,22.939,-3.796,3.795,26.273,8.762,27.877,27.394,3.623,6.215,11.285,-6.383,3.244,4.732,10.974,1.834,26.366,22.426
1984-03-01,11.487,26.077,15.963,18.322,26.639,23.845,22.924,26.202,26.561,22.534,27.174,28.62,-7.6,-5.826,9.991,-5.471,7.494,12.374,1.208,17.093,-6.911,5.789,9.151,3.586,8.915,-1.881,17.901,1.227,4.259,3.586,10.953,6.741,20.584,22.659,25.252,25.455,16.652,17.694,17.694,19.725,5.216,3.053,27.722,26.506,27.251,27.466,24.987,28.765,25.653,24.801,24.801,27.9,27.12,24.987,27.505,28.428,26.756,26.319,8.127,17.592,5.74,28.547,5.104,2.457,18.193,16.393,12.421,28.857,28.995,27.595,22.483,26.337,22.483,20.26,28.267,-3.161,-4.636,25.44,21.607,20.6,26.399,28.658,20.469,22.732,1.794,4.65,30.007,12.131,27.293,28.689,5.757,7.248,11.913,0.543,4.69,0.501,13.825,0.085,27.421,22.41
1984-04-01,15.076,25.555,13.476,17.99,29.211,21.619,21.959,25.501,24.83,20.003,25.499,30.553,5.861,6.494,5.698,6.818,12.078,17.561,9.569,20.832,6.181,13.927,14.35,13.14,14.03,8.535,20.467,10.546,13.289,13.14,16.26,12.837,20.095,22.077,25.082,26.331,18.279,20.751,20.751,20.491,9.814,8.185,31.689,27.763,28.561,30.739,29.69,31.607,30.371,30.054,30.054,30.48,31.463,29.69,29.782,31.594,27.05,26.836,14.335,22.462,9.305,27.816,12.26,9.252,17.29,18.952,17.755,27.735,31.43,27.363,26.726,29.73,26.726,18.502,28.965,6.753,3.994,26.506,26.303,21.213,26.919,29.585,18.119,21.191,10.362,12.001,31.991,15.288,26.483,29.927,7.913,9.3,13.72,9.147,7.824,7.254,14.114,8.717,28.719,20.697
1984-05-01,22.526,24.89,11.201,16.206,28.816,22.1,22.343,25.65,26.031,20.156,25.332,29.432,10.713,9.69,1.721,16.581,14.556,20.613,17.022,24.521,16.241,19.613,19.788,20.56,19.526,16.466,23.017,16.107,19.255,20.56,20.966,17.507,20.043,21.749,24.946,26.755,22.519,26.264,26.264,19.166,10.896,13.344,34.044,28.742,29.748,31.186,35.673,34.657,35.689,34.446,34.446,33.356,35.739,35.673,31.123,33.058,27.276,27.143,18.038,26.65,12.939,27.07,17.472,15.405,16.875,17.58,15.525,26.69,31.143,27.689,34.39,31.357,34.39,16.719,28.088,15.33,12.222,28.724,30.249,24.452,27.069,28.403,14.768,20.335,16.579,8.51,34.398,22.142,25.861,29.503,14.776,17.76,19.848,17.051,9.816,10.332,19.929,14.281,28.401,19.258
1984-06-01,27.001,23.569,9.219,15.19,28.378,19.959,20.664,25.924,24.897,17.996,24.606,27.054,17.539,17.516,-2.193,21.132,18.65,25.125,20.519,28.052,20.806,24.044,25.008,24.742,24.76,20.463,26.965,20.02,23.455,24.742,26.559,21.644,19.899,21.713,24.093,27.13,23.593,26.549,26.549,17.62,16.308,14.829,32.162,25.319,28.353,29.08,34.726,30.051,34.271,31.966,31.966,32.711,30.989,34.726,27.109,30.699,26.917,26.635,23.047,32.78,17.965,25.97,22.446,20.383,15.652,17.773,21.901,25.937,28.919,27.177,35.596,32.097,35.596,15.355,27.185,14.774,13.25,29.749,32.8,26.57,27.172,26.844,14.261,17.966,20.914,16.804,33.641,26.645,24.43,27.931,18.271,19.772,22.619,16.1,14.937,18.987,20.949,21.055,28.053,16.008
1984-07-01,26.041,21.277,7.659,14.017,28.26,19.441,20.5,26.5,24.068,17.784,23.831,26.808,20.048,18.883,-0.853,23.449,19.313,26.85,23.34,29.214,23.021,25.326,28.487,26.601,28.919,23.683,28.305,21.436,24.442,26.601,29.155,22.683,20.086,21.743,22.573,27.297,25.399,27.65,27.65,16.809,18.74,16.667,28.652,24.305,26.841,28.701,30.797,26.952,30.073,29.809,29.809,30.077,27.192,30.797,24.547,27.989,26.359,26.803,26.575,35.451,21.887,24.819,26.262,24.562,15.031,16.684,26.377,25.283,26.606,26.737,31.848,30.225,31.848,14.436,27.016,16.869,15.612,30.964,35.198,27.887,26.751,25.666,12.898,18.33,23.678,22.182,32.731,29.025,23.634,27.716,20.679,21.34,24.727,17.713,16.925,21.317,25.752,21.865,28.074,16.63
1984-08-01,25.609,21.473,9.801,14.871,28.667,19.746,21.573,27.34,21.843,16.694,23.659,26.553,20.267,19.86,0.18,22.478,19.093,26.922,24.128,28.462,21.875,25.666,28.057,25.562,28.281,23.579,27.598,20.542,23.91,25.562,28.833,22.998,20.804,22.204,23.525,27.546,25.641,26.978,26.978,17.143,18.61,18.684,26.703,24.809,26.514,28.852,29.75,27.303,28.196,28.934,28.934,31.132,25.458,29.75,23.914,26.395,26.265,27.039,25.514,32.347,20.032,25.01,27.886,26.382,15.024,16.665,25.475,25.595,27.623,26.844,31.577,28.629,31.577,14.231,25.805,14.843,14.989,30.482,32.869,28.727,26.907,25.984,12.957,18.379,25.24,19.931,32.622,27.149,22.975,28.227,18.439,20.641,24.046,17.993,17.955,23.996,25.336,22.575,28.175,17.873
1984-09-01,20.323,23.084,9.93,14.718,28.383,20.561,22.069,27.926,21.751,17.904,23.846,27.164,12.207,13.234,3.403,14.938,15.487,22.165,19.647,26.833,14.392,19.719,22.389,19.924,23.206,16.66,26.808,14.306,18.002,19.924,23.479,16.104,20.228,21.652,24.168,27.116,25.621,26.298,26.298,17.035,14.437,13.61,27.323,24.921,26.888,28.62,28.522,27.351,27.482,27.659,27.659,29.726,26.187,28.522,24.624,26.914,25.828,26.992,18.422,30.87,16.632,25.12,22.707,20.647,15.97,15.759,23.482,25.237,27.08,26.151,28.859,28.313,28.859,14.478,26.919,12.248,10.764,30.773,31.767,28.409,26.224,26.552,14.313,19.686,19.523,16.939,32.722,26.13,23.628,27.285,19.044,20.859,23.057,15.141,13.757,18.154,24.733,16.15,27.373,22.731
1984-10-01,15.305,24.063,13.065,16.071,28.01,22.946,23.347,28.523,23.062,21.116,24.628,26.88,7.895,9.929,6.816,5.595,11.336,17.016,13.387,23.562,4.444,14.697,17.116,13.582,18.188,8.593,24.064,8.49,12.954,13.582,17.755,11.48,19.634,21.233,24.748,26.353,23.836,23.594,23.594,16.868,11.631,11.212,26.902,24.099,27.919,27.762,25.915,26.292,25.703,25.412,25.412,28.22,25.648,25.915,24.723,26.645,26.314,27.538,12.055,23.644,13.17,25.932,16.473,14.169,15.925,16.416,18.413,25.95,27.626,26.211,24.696,25.897,24.696,15.25,25.916,6.223,7.686,29.433,25.109,28.074,26.755,27.244,15.343,20.249,13.232,11.684,32.865,19.612,24.69,26.543,12.533,16.542,19.971,9.211,11.3,14.297,15.885,13.492,27.117,24.104
1984-11-01,9.832,24.929,15.958,18.367,23.546,23.216,23.284,29.061,23.299,21.573,25.223,26.6,1.026,1.979,7.673,-2.386,7.258,13.78,6.404,20.192,-4.807,8.706,12.714,4.978,14.18,1.269,22.194,1.956,5.886,4.978,13.231,5.984,19.383,21.083,24.371,25.679,19.338,18.355,18.355,17.22,9.679,4.672,23.884,23.804,27.275,22.919,20.514,23.093,21.163,19.688,19.688,25.71,21.025,20.514,21.918,23.343,26.456,27.139,9.098,16.81,9.328,27.175,12.16,8.402,15.91,13.436,14.036,27.338,25.014,27.479,19.042,23.356,19.042,16.334,26.458,-3.697,0.601,27.013,20.54,26.229,26.313,27.445,19.037,20.355,7.749,7.616,27.295,11.599,25.405,26.273,6.588,11.383,15.432,-0.079,8.308,7.413,11.272,5.325,27.361,22.642
1984-12-01,2.874,25.433,15.964,18.331,19.741,22.389,22.596,28.856,23.831,21.402,26.427,24.764,-5.582,-1.596,9.744,-12.147,0.954,6.233,-2.418,13.511,-14.712,-1.315,3.59,-3.933,5.029,-8.044,18.021,-9.213,-3.934,-3.933,3.911,-3.374,19.762,21.731,24.371,24.374,15.511,14.009,14.009,16.474,4.399,0.588,20.871,22.784,26.219,19.73,16.47,23.3,17.294,16.326,16.326,24.91,19.945,16.47,21.221,21.163,26.068,26.492,-2.867,9.484,5.365,26.262,6.475,3.541,16.16,12.71,11.243,25.916,20.447,26.206,13.704,19.621,13.704,18.441,25.3,-10.203,-3.489,24.936,14.247,23.217,25.98,27.113,18.396,22.345,-1.086,4.701,23.995,5.311,26.975,25.004,-2.089,6.099,11.051,-5.849,4.871,3.79,7.512,2.675,26.606,22.368
1985-01-01,2.153,25.318,17.955,19.554,19.485,21.998,21.22,26.693,24.673,21.504,26.324,25.176,-14.533,-9.299,11.565,-18.223,0.432,6.225,-6.331,12.518,-20.857,-2.003,2.815,-5.318,3.439,-13.83,16.774,-8.291,-3.735,-5.318,4.195,-2.158,20.482,21.924,24.592,24.215,15.845,14.979,14.979,17.228,-1.606,-5.298,19.357,23.403,24.501,19.781,14.533,24.023,15.846,15.007,15.007,24.953,20.51,14.533,21.377,20.251,26.146,26.862,0.623,11.972,0.779,26.884,2.983,-0.049,17.471,11.927,9.114,27.767,23.306,26.822,12.811,17.937,12.811,19.885,24.771,-11.415,-14.88,24.698,15.825,20.647,26.194,26.865,20.487,24.067,-6.191,1.293,25.447,7.33,27.756,25.77,2.154,6.705,12.276,-9.829,0.441,-3.413,8.371,-5.061,26.144,22.418
1985-02-01,6.809,25.757,18.204,18.723,21.605,24.023,23.176,25.402,27.194,23.494,26.715,26.267,-8.157,-6.971,11.853,-12.141,2.736,7.951,-3.263,13.704,-14.895,0.379,4.582,-2.075,5.121,-7.947,17.583,-4.48,-1.083,-2.075,5.761,0.891,20.974,22.639,24.874,24.615,14.211,13.815,13.815,17.928,2.396,-2.827,21.859,25.431,24.402,21.932,18.244,26.412,18.865,18.348,18.348,26.516,21.939,18.244,22.989,22.837,27.234,26.594,5.446,10.948,4.286,27.964,5.488,3.157,17.241,13.364,13.09,28.18,22.647,27.088,16.428,20.81,16.428,20.507,27.445,-15.431,-16.153,21.678,14.598,21.929,27.068,27.194,20.586,24.031,-0.707,6.889,23.307,5.023,27.218,27.982,-2.185,2.017,8.028,-14.063,1.737,-1.583,10.352,-1.076,27.356,21.644
1985-03-01,11.017,26.14,19.306,19.947,27.871,23.518,22.77,25.998,27.031,23.069,26.837,29.282,-3.529,-1.567,10.402,-4.012,5.025,9.137,1.219,14.737,-4.996,4.943,6.873,3.279,7.14,-1.189,18.115,0.5,3.629,3.279,7.914,4.159,21.335,22.862,25.507,24.89,16.51,17.491,17.491,19.667,5.125,4.062,28.379,27.774,26.959,28.765,25.515,29.852,26.264,25.929,25.929,28.847,28.49,25.515,27.653,28.903,27.223,26.908,4.78,14.588,6.499,28.18,8.765,5.43,17.657,16.234,12.659,28.898,29.376,27.468,22.478,26.773,22.478,20.693,28.263,-4.423,-2.635,25.589,20.096,21.267,26.933,28.749,17.808,23.514,3.348,5.956,29.517,10.018,27.358,29.406,2.888,6.16,11.869,-3.712,4.573,5.779,10.513,4.668,27.979,22.475
1985-04-01,15.859,25.733,15.502,18.265,29.487,22.492,22.246,25.147,26.174,21.585,25.33,30.726,4.188,6.935,6.251,8.018,11.493,17.219,10.554,20.465,7.471,14.843,16.094,14.34,15.541,9.157,20.191,11.255,14.202,14.34,17.778,13.631,20.63,22.292,25.146,25.598,19.247,21.641,21.641,18.698,9.972,8.828,30.687,28.696,27.46,31.169,29.794,32.612,30.195,30.377,30.377,31.563,31.709,29.794,29.111,30.579,27.357,27.075,14.551,22.509,10.749,27.828,13.857,11.808,16.517,16.455,16.171,27.781,30.001,27.457,26.848,28.065,26.848,18.521,28.817,4.624,0.438,26.389,24.946,20.986,27.172,28.609,17.088,22.081,10.238,10.13,31.049,17.191,26.533,29.912,11.121,12.545,16.182,8.811,8.593,10.249,15.966,10.594,28.131,20.008
1985-05-01,20.946,24.284,11.776,17.011,28.635,20.329,22.027,25.729,23.878,18.078,25.194,28.982,11.974,12.698,3.818,16.65,16.408,22.482,15.161,27.001,16.339,19.081,21.462,19.495,20.986,15.947,24.996,16.468,18.984,19.495,23.033,17.781,20.186,22.088,24.347,26.672,22.533,26.141,26.141,18.317,13.585,15.262,33.773,28.348,29.289,30.316,34.614,33.638,35.007,33.854,33.854,33.534,34.961,34.614,30.326,32.761,27.649,27.683,18.975,29.27,15.172,26.839,18.738,17.077,16.211,18.02,17.21,26.88,31.409,27.499,32.673,31.514,32.673,15.421,29.068,12.718,8.508,29.223,30.926,22.152,27.619,27.883,15.524,19.861,16.574,11.719,33.873,23.369,25.703,28.834,16.449,17.884,20.747,17.152,11.122,13.733,16.578,16.56,28.621,17.932
1985-06-01,26.285,22.305,8.391,14.612,29.074,17.034,18.714,25.739,22.798,15.466,24.015,26.61,15.601,14.654,1.206,20.685,16.951,23.293,19.301,27.777,20.811,25.135,23.963,24.421,23.727,19.881,25.656,21.055,24.465,24.421,25.634,21.869,20.34,22.288,22.856,27.477,24.902,28.131,28.131,17.681,15.344,15.023,32.386,24.987,27.992,30.312,34.572,29.098,34.111,33.598,33.598,31.886,30.962,34.572,26.762,31.113,27.058,27.016,24.91,32.628,18.937,25.546,21.142,18.622,15.005,17.643,22.524,25.726,28.78,26.856,34.785,31.761,34.785,14.836,27.042,14.458,12.44,30.24,33.283,25.954,27.624,26.858,13.496,18.811,20.593,18.435,33.475,26.864,24.424,27.888,18.788,20.116,23.333,16.904,12.98,16.248,22.24,18.286,28.541,15.389
1985-07-01,26.824,20.328,7.831,14.302,28.254,17.745,19.318,25.789,22.684,15.879,23.004,26.427,19.365,18.866,-0.706,22.834,19.229,26.649,23.49,28.594,22.718,26.444,28.094,25.892,28.564,23.25,27.474,22.522,25.146,25.892,29.098,24.843,20.479,22.142,21.726,27.824,25.638,27.877,27.877,16.517,19.127,18.41,29.145,24.369,27.158,28.456,30.685,27.169,30.027,29.45,29.45,30.276,26.824,30.685,24.767,28.531,26.196,26.765,25.982,34.46,23.371,24.482,26.382,24.478,14.269,16.657,26.252,24.506,25.839,25.933,32.049,30.192,32.049,13.624,26.852,16.125,15.311,31.053,34.322,27.654,26.552,26.2,12.243,18.183,24.033,22.972,31.306,28.777,23.75,27.117,19.538,21.08,25.319,18.117,16.946,21.95,25.692,22.275,27.942,16.014
1985-08-01,24.971,20.99,9.286,14.04,29.104,20.623,22.073,26.998,23.309,18.775,23.38,26.505,18.013,18.006,1.246,22.622,20.493,28.573,23.798,28.555,22.121,25.873,28.21,25.323,28.202,23.282,27.642,20.519,23.812,25.323,29.534,23.956,20.599,22.014,22.914,27.771,26.966,28.432,28.432,16.563,17.076,18.112,27.52,24.575,26.783,29.294,29.991,27.177,28.341,29.032,29.032,30.531,25.788,29.991,24.343,27.191,26.752,27.314,22.226,35.309,22.273,24.579,27.522,26.482,15.097,17.256,26.737,24.945,25.88,26.266,32.054,28.768,32.054,13.436,26.638,18.891,17.221,31.871,35.388,28.204,27.074,25.962,13.742,19.891,25.411,21.372,31.438,31.109,23.892,27.763,23.389,23.306,25.873,20.344,15.192,21.578,23.808,21.541,28.482,17.591
